,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,Google Trends,Google Trends,Google Trends
,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP
2023-03-29,160.3314208984375,236.8580017089844,162.42919921875,160.77000427246094,241.02999877929688,163.58999633789062,161.0500030517578,241.58999633789065,164.19000244140625,159.35000610351562,238.3300018310547,161.0800018310547,159.3699951171875,239.7100067138672,161.6999969482422,51305700.0,2744000.0,3884800.0,34,22,41
2023-03-28,157.2199249267578,234.3521270751953,158.08029174804688,157.64999389648438,238.47999572753903,159.2100067138672,158.49000549316406,238.67999267578125,162.58999633789062,155.97999572753906,236.9100036621093,158.19000244140625,157.97000122070312,237.0,162.2100067138672,45992200.0,1887800.0,4883700.0,32,16,30
2023-03-27,157.84820556640625,232.66189575195312,161.96253967285156,158.27999877929688,236.759994506836,163.1199951171875,160.77000427246094,239.9499969482422,164.47000122070312,157.8699951171875,235.07000732421875,161.8300018310547,159.94000244140625,239.6100006103516,163.9499969482422,52390300.0,2129100.0,3984300.0,33,15,0
2023-03-24,159.81283569335938,233.9099273681641,158.646240234375,160.25,238.02999877929688,159.77999877929688,160.33999633789062,238.5,160.7100067138672,157.85000610351562,233.009994506836,157.82000732421875,158.86000061035156,234.22000122070312,160.52000427246094,59196500.0,2547300.0,2588700.0,35,14,53
2023-03-23,158.49644470214844,229.0652618408203,161.60507202148438,158.92999267578125,233.1000061035156,162.75999450683594,161.5500030517578,234.1000061035156,166.24000549316406,157.67999267578125,229.88999938964844,160.82000732421875,158.8300018310547,230.0399932861328,162.6699981689453,67622100.0,2175700.0,3727500.0,37,28,39
2023-03-22,157.39944458007812,225.8518524169922,161.5951690673828,157.8300018310547,229.8300018310547,162.75,162.13999938964844,233.9499969482422,166.77000427246094,157.80999755859375,229.58999633789065,162.5,159.3000030517578,233.4499969482422,164.6300048828125,75701800.0,1725100.0,4367300.0,35,30,39
2023-03-21,158.84548950195312,228.91786193847656,163.39231872558594,159.27999877929688,232.9499969482422,164.55999755859375,159.39999389648438,235.27999877929688,164.57000732421875,156.5399932861328,231.0399932861328,161.6999969482422,157.32000732421875,234.72000122070312,162.94000244140625,73938300.0,2128600.0,3986800.0,38,21,65
2023-03-20,156.97061157226562,230.6572265625,157.61363220214844,157.39999389648438,234.72000122070312,158.74000549316406,157.82000732421875,235.1600036621093,160.69000244140625,154.14999389648438,230.13999938964844,157.57000732421875,155.07000732421875,230.5800018310547,158.3699951171875,73641400.0,2020800.0,3054300.0,36,19,32
2023-03-17,154.57716369628906,225.8125457763672,155.4093780517578,155.0,229.7899932861328,156.52000427246094,156.74000549316406,233.8099975585937,158.64999389648438,154.27999877929688,228.5200042724609,154.89999389648438,156.0800018310547,233.57000732421875,158.22000122070312,98944600.0,7817000.0,7447200.0,31,26,35
2023-03-16,155.4248504638672,230.50982666015625,159.58949279785156,155.85000610351562,234.57000732421875,160.72999572753906,156.4600067138672,234.6600036621093,161.9199981689453,151.63999938964844,230.0599975585937,156.10000610351562,152.16000366210938,233.7400054931641,158.05999755859375,76161100.0,2326000.0,4737300.0,36,24,44
2023-03-15,152.57264709472656,230.8341064453125,158.676025390625,152.99000549316406,234.8999938964844,159.80999755859375,153.25,235.57000732421875,159.9600067138672,149.9199981689453,228.5500030517578,155.92999267578125,151.19000244140625,230.3999938964844,157.91000366210938,77167900.0,3092300.0,6100800.0,37,16,72
2023-03-14,152.17373657226562,226.58888244628903,162.74693298339844,152.58999633789062,230.5800018310547,163.91000366210938,153.39999389648438,233.4600067138672,164.32000732421875,150.10000610351562,229.4100036621093,160.8800048828125,151.27999877929688,233.4600067138672,161.5,73695900.0,3227100.0,5284000.0,36,12,50
2023-03-13,150.0595245361328,229.1438751220703,156.51148986816406,150.47000122070312,233.17999267578125,157.6300048828125,153.13999938964844,237.2700042724609,161.99000549316406,147.6999969482422,230.5,157.4199981689453,147.80999755859375,231.17999267578125,161.49000549316406,84457100.0,3146000.0,6123200.0,35,27,53
2023-03-10,148.0948944091797,223.92578125,164.52423095703125,148.5,227.8699951171875,165.6999969482422,150.94000244140625,230.27999877929688,170.8300018310547,147.61000061035156,225.6300048828125,164.83999633789062,150.2100067138672,226.7700042724609,170.8300018310547,68572400.0,2661800.0,5104300.0,33,18,39
2023-03-09,150.17918395996094,221.8817749023437,170.89866638183594,150.58999633789062,225.7899932861328,172.1199951171875,154.5399932861328,229.8300018310547,180.2700042724609,150.22999572753906,225.3999938964844,171.9600067138672,153.55999755859375,229.4900054931641,179.60000610351562,53833600.0,1736900.0,4349400.0,33,22,24
2023-03-08,152.45297241210938,224.47608947753903,173.58944702148438,152.8699951171875,228.42999267578125,174.8300018310547,153.47000122070312,231.8000030517578,176.22000122070312,151.8300018310547,227.3699951171875,173.57000732421875,152.80999755859375,230.1600036621093,175.8300018310547,47204800.0,1842200.0,2101400.0,33,28,43
2023-03-07,151.1864471435547,224.7610778808593,174.0759735107422,151.60000610351562,228.72000122070312,175.32000732421875,154.02999877929688,235.1999969482422,178.89999389648438,151.1300048828125,228.3500061035156,175.0800018310547,153.6999969482422,235.1100006103516,178.6699981689453,56182000.0,2362200.0,2906400.0,34,36,31
2023-03-06,153.41036987304688,231.0404663085937,177.7894287109375,153.8300018310547,235.1100006103516,179.05999755859375,156.3000030517578,235.6300048828125,180.5200042724609,153.4600067138672,233.63999938964844,178.4600067138672,153.7899932861328,235.0,178.55999755859375,87558000.0,2591000.0,2730700.0,39,8,29
2023-03-03,150.6179962158203,230.7456512451172,177.8192138671875,151.02999877929688,234.8099975585937,179.08999633789062,151.11000061035156,235.88999938964844,179.38999938964844,147.3300018310547,233.6000061035156,175.22999572753906,148.0399932861328,235.0,176.00999450683594,70732300.0,2214500.0,2875600.0,33,28,49
2023-03-02,145.51197814941406,230.6768798828125,174.0958251953125,145.91000366210938,234.7400054931641,175.33999633789062,146.7100067138672,236.3699951171875,175.8300018310547,143.89999389648438,233.8999938964844,172.66000366210938,144.3800048828125,236.1199951171875,174.0399932861328,52238100.0,1777100.0,1795000.0,31,17,29
2023-03-01,144.91360473632812,232.10177612304688,174.66177368164062,145.30999755859375,236.19000244140625,175.91000366210938,147.22999572753906,236.44000244140625,177.1999969482422,145.00999450683594,230.13999938964844,173.00999450683594,146.8300018310547,230.3699951171875,173.50999450683594,55479000.0,2441300.0,2566500.0,29,23,51
2023-02-28,147.00787353515625,227.65017700195312,172.75540161132812,147.41000366210938,231.6600036621093,173.99000549316406,149.0800018310547,234.47000122070312,175.33999633789062,146.8300018310547,231.6000061035156,173.5800018310547,147.0500030517578,233.6300048828125,174.00999450683594,50547000.0,2615700.0,2301400.0,34,23,67
2023-02-27,147.5164794921875,230.3918914794922,172.0703125,147.9199981689453,234.4499969482422,173.3000030517578,149.1699981689453,235.22000122070312,175.69000244140625,147.4499969482422,232.88999938964844,173.0800018310547,147.7100067138672,235.22000122070312,175.52999877929688,44998500.0,1723000.0,1909000.0,33,21,26
2023-02-24,146.30978393554688,229.6155700683593,173.01356506347656,146.7100067138672,233.6600036621093,174.25,147.19000244140625,237.0599975585937,174.94000244140625,145.72000122070312,233.1199951171875,172.19000244140625,147.11000061035156,236.8300018310547,173.69000244140625,55469600.0,1853900.0,1667400.0,32,46,45
2023-02-23,148.992431640625,233.50701904296875,173.89724731445312,149.39999389648438,237.6199951171875,175.13999938964844,150.33999633789062,237.8600006103516,176.60000610351562,147.24000549316406,234.75,172.86000061035156,150.08999633789062,236.6999969482422,175.24000549316406,48394200.0,2211600.0,2575300.0,34,39,45
2023-02-22,148.50376892089844,232.07229614257807,173.46035766601562,148.91000366210938,236.1600036621093,174.6999969482422,149.9499969482422,240.9900054931641,176.02000427246094,147.16000366210938,235.75,172.92999267578125,148.8699951171875,240.3000030517578,173.55999755859375,51011300.0,2187600.0,2468800.0,32,23,19
2023-02-21,148.074951171875,234.1163024902344,172.2490234375,148.47999572753906,238.2400054931641,173.47999572753906,151.3000030517578,241.9199981689453,176.5,148.41000366210938,238.1999969482422,173.32000732421875,150.1999969482422,240.7899932861328,175.1199951171875,58867200.0,2524100.0,2713300.0,35,27,47
2023-02-17,152.13385009765625,236.3666534423828,176.0419158935547,152.5500030517578,240.52999877929688,177.3000030517578,153.0,241.72000122070312,177.61000061035156,150.85000610351562,233.7100067138672,174.66000366210938,152.35000610351562,235.33999633789065,176.0500030517578,59144100.0,2978100.0,2355300.0,38,34,40
2023-02-16,153.29067993164062,230.16587829589844,176.67738342285156,153.7100067138672,234.22000122070312,177.94000244140625,156.3300018310547,239.009994506836,179.8800048828125,153.35000610351562,234.0399932861328,177.67999267578125,153.50999450683594,238.4600067138672,179.47999572753906,68167900.0,3291800.0,1899100.0,41,7,38
2023-02-15,154.90626525878906,235.9146270751953,179.38800048828125,155.3300018310547,240.07000732421875,180.6699981689453,155.5,240.5399932861328,180.7400054931641,152.8800048828125,238.72999572753903,178.5,153.11000061035156,240.2100067138672,178.9199981689453,65573800.0,1783300.0,1501200.0,41,34,59
2023-02-14,152.78207397460938,236.8580017089844,179.73553466796875,153.1999969482422,241.02999877929688,181.0200042724609,153.77000427246094,243.0,182.1499938964844,150.86000061035156,239.1100006103516,178.7899932861328,152.1199951171875,242.6999969482422,180.3099975585937,61707600.0,2015900.0,2325900.0,40,11,27
2023-02-13,153.43031311035156,237.349365234375,180.04331970214844,153.85000610351562,243.6600036621093,181.3300018310547,154.25999450683594,243.8300018310547,181.3800048828125,150.9199981689453,241.3000030517578,178.27999877929688,150.9499969482422,243.1999969482422,179.24000549316406,62199000.0,2321900.0,3102400.0,40,29,35
2023-02-10,150.59803771972656,236.2194061279297,177.9780731201172,151.00999450683594,242.5,179.25,151.33999633789062,244.13999938964844,179.72999572753906,149.22000122070312,240.4100036621093,176.49000549316406,149.4600067138672,241.9199981689453,178.57000732421875,57450700.0,2687200.0,2586200.0,40,24,34
2023-02-09,150.22906494140625,233.78414916992188,178.0972137451172,150.8699951171875,240.0,179.3699951171875,154.3300018310547,243.4600067138672,182.0800018310547,150.4199981689453,238.9900054931641,178.47999572753906,153.77999877929688,241.1199951171875,179.14999389648438,56007100.0,3056200.0,3557900.0,43,16,38
2023-02-08,151.27459716796875,233.9789581298828,177.7298583984375,151.9199981689453,240.1999969482422,179.0,154.5800018310547,243.5599975585937,180.10000610351562,151.1699981689453,239.6000061035156,177.8800048828125,153.8800048828125,242.9900054931641,179.75,64120100.0,2761200.0,2926500.0,46,30,46
2023-02-07,153.9929962158203,237.6805419921875,177.43197631835938,154.64999389648438,244.0,178.6999969482422,155.22999572753906,244.94000244140625,179.02999877929688,150.63999938964844,241.4199981689453,174.75,150.63999938964844,243.0200042724609,175.0500030517578,83322600.0,2408000.0,3526300.0,46,27,12
2023-02-06,151.0854034423828,237.5344390869141,175.2277374267578,151.72999572753906,243.8500061035156,176.47999572753906,153.10000610351562,246.8000030517578,177.75,150.77999877929688,243.4499969482422,175.69000244140625,152.57000732421875,245.3600006103516,176.74000549316406,69858300.0,2196900.0,3397800.0,44,22,64
2023-02-03,153.8436279296875,238.8202362060547,177.59085083007812,154.5,245.1699981689453,178.86000061035156,157.3800048828125,249.9600067138672,180.3999938964844,147.8300018310547,242.2100067138672,171.2100067138672,148.02999877929688,249.9600067138672,171.55999755859375,154357300.0,3073000.0,5305100.0,94,21,45
2023-02-02,150.1792755126953,240.14501953125,171.90151977539062,150.82000732421875,246.52999877929688,173.1300048828125,151.17999267578125,246.57000732421875,175.22000122070312,148.1699981689453,236.3699951171875,171.0800018310547,148.89999389648438,243.77999877929688,174.16000366210938,118339000.0,5489100.0,6895500.0,100,24,66
2023-02-01,144.81216430664062,240.02813720703125,172.3780975341797,145.42999267578125,246.4100036621093,173.61000061035156,146.61000061035156,249.5500030517578,175.1199951171875,141.32000732421875,240.0,171.92999267578125,143.97000122070312,249.1600036621093,173.3800048828125,77663600.0,5344700.0,3725200.0,55,55,68
2023-01-31,143.677001953125,245.86297607421875,173.68873596191406,144.2899932861328,252.3999938964844,174.92999267578125,144.33999633789062,253.8600006103516,175.30999755859375,142.27999877929688,249.88999938964844,171.89999389648438,142.6999969482422,253.8600006103516,172.91000366210938,65874500.0,3418300.0,5170900.0,47,45,46
2023-01-30,142.39248657226562,245.073959350586,171.43484497070312,143.0,251.58999633789065,172.66000366210938,145.5500030517578,254.1600036621093,177.86000061035156,142.85000610351562,250.6000061035156,172.50999450683594,144.9600067138672,253.4600067138672,174.7899932861328,64015300.0,2042800.0,10240700.0,44,27,48
2023-01-27,145.31004333496094,247.0806121826172,171.0873260498047,145.92999267578125,253.6499938964844,172.30999755859375,147.22999572753906,255.5,175.5399932861328,143.0800018310547,252.5399932861328,165.5,143.16000366210938,254.8699951171875,166.8000030517578,70555800.0,2109900.0,13997300.0,48,26,64
2023-01-26,143.34841918945312,248.2787628173828,154.77391052246094,143.9600067138672,254.8800048828125,155.8800048828125,144.25,256.69000244140625,158.22999572753906,141.89999389648438,253.009994506836,154.2899932861328,143.1699981689453,256.5400085449219,157.64999389648438,54105100.0,2522100.0,3640300.0,48,16,56
2023-01-25,141.25733947753906,249.89578247070312,155.6575927734375,141.86000061035156,256.5400085449219,156.77000427246094,142.42999267578125,261.54998779296875,157.05999755859375,138.80999755859375,256.0199890136719,153.3699951171875,140.88999938964844,260.0899963378906,153.49000549316406,65799300.0,1910600.0,2916500.0,45,28,51
2023-01-24,141.92449951171875,252.97393798828125,154.2278289794922,142.52999877929688,259.70001220703125,155.3300018310547,143.16000366210938,262.0,156.6699981689453,140.3000030517578,257.5199890136719,152.66000366210938,140.30999755859375,261.8500061035156,152.9199981689453,66435100.0,1596900.0,2348500.0,46,29,76
2023-01-23,140.51052856445312,254.2110595703125,152.90724182128906,141.11000061035156,260.9700012207031,154.0,143.32000732421875,264.7300109863281,155.05999755859375,137.89999389648438,259.8099975585937,151.5500030517578,138.1199951171875,264.0,152.0,81760300.0,2025000.0,3608700.0,45,24,48
2023-01-20,137.28427124023438,256.4222412109375,150.5242919921875,137.8699951171875,263.239990234375,151.60000610351562,138.02000427246094,263.8399963378906,151.77999877929688,134.22000122070312,259.8699951171875,147.72000122070312,135.27999877929688,262.0299987792969,147.9600067138672,80223600.0,2574100.0,3954800.0,43,24,20
2023-01-19,134.69532775878906,255.2435760498047,145.80799865722656,135.27000427246094,262.0299987792969,146.85000610351562,136.25,263.5199890136719,148.0,133.77000427246094,260.92999267578125,144.1999969482422,134.0800018310547,262.0,146.61000061035156,58280400.0,2090500.0,3852300.0,40,34,34
2023-01-18,134.63558959960938,257.54248046875,149.35264587402344,135.2100067138672,264.3900146484375,150.4199981689453,138.61000061035156,270.5199890136719,154.75999450683594,135.02999877929688,263.6499938964844,150.32000732421875,136.82000732421875,269.4200134277344,154.49000549316406,69672800.0,2218100.0,2762400.0,46,17,45
2023-01-17,135.36248779296875,262.4421691894531,152.6590118408203,135.94000244140625,269.4200134277344,153.75,137.2899932861328,273.8299865722656,156.10000610351562,134.1300048828125,268.8299865722656,153.3699951171875,134.8300018310547,272.20001220703125,155.5399932861328,63646600.0,2472800.0,3073400.0,42,20,70
2023-01-13,134.18748474121094,264.6923828125,154.65475463867188,134.75999450683594,271.7300109863281,155.75999450683594,134.9199981689453,272.2300109863281,156.25,131.66000366210938,270.20001220703125,152.3000030517578,132.02999877929688,270.94000244140625,153.24000549316406,57809700.0,1696800.0,2391300.0,43,16,45
2023-01-12,132.84323120117188,263.9033508300781,153.82070922851562,133.41000366210938,270.9200134277344,154.9199981689453,134.25999450683594,272.6499938964844,155.75,131.44000244140625,268.8900146484375,152.39999389648438,133.8800048828125,271.9200134277344,154.75999450683594,71379600.0,1454100.0,3322400.0,46,10,47
2023-01-11,132.9228973388672,265.841796875,152.8278045654297,133.49000549316406,272.9100036621094,153.9199981689453,133.50999450683594,276.8399963378906,154.11000061035156,130.4600067138672,270.17999267578125,152.27000427246094,131.25,275.9700012207031,152.3000030517578,69458900.0,2044400.0,3113600.0,43,27,42
2023-01-10,130.17462158203125,266.78668212890625,150.9214324951172,130.72999572753906,273.8800048828125,152.0,131.25999450683594,274.6099853515625,152.17999267578125,128.1199951171875,270.1099853515625,149.27999877929688,130.25999450683594,271.95001220703125,150.50999450683594,63896200.0,1783400.0,2198400.0,44,17,32
2023-01-09,129.59707641601562,263.1240539550781,149.33279418945312,130.14999389648438,270.1199951171875,150.39999389648438,133.41000366210938,275.5799865722656,152.4499969482422,129.88999938964844,268.6600036621094,150.10000610351562,130.47000122070312,275.5799865722656,151.35000610351562,70790800.0,2160700.0,3219400.0,44,40,37
2023-01-06,129.0693359375,268.0724792480469,149.1044158935547,129.6199951171875,275.20001220703125,150.1699981689453,130.2899932861328,276.82000732421875,150.42999267578125,124.88999938964844,269.0299987792969,145.47999572753906,126.01000213623048,270.0400085449219,147.74000549316406,87754700.0,2887800.0,3077400.0,51,29,57
2023-01-05,124.4888687133789,259.9484558105469,145.39096069335938,125.0199966430664,266.8599853515625,146.42999267578125,127.7699966430664,268.0,148.72000122070312,124.76000213623048,262.5199890136719,146.02000427246094,127.12999725341795,264.07000732421875,147.16000366210938,80962700.0,2056000.0,2505700.0,49,27,42
2023-01-04,125.82318878173828,257.54248046875,148.9554901123047,126.36000061035156,264.3900146484375,150.5399932861328,128.66000366210938,265.010009765625,151.9600067138672,125.08000183105467,261.0,148.55999755859375,126.88999938964844,263.010009765625,148.55999755859375,89113600.0,1773800.0,2620400.0,56,62,31
2023-01-03,124.53865814208984,254.87342834472656,145.5714874267578,125.06999969482422,261.6499938964844,147.1199951171875,130.89999389648438,262.6000061035156,150.4499969482422,124.16999816894533,258.8699951171875,145.72999572753906,130.27999877929688,260.8699951171875,149.5399932861328,112117500.0,2594800.0,2762200.0,54,16,48
2022-12-30,129.3780059814453,255.83778381347656,146.19485473632812,129.92999267578125,262.6400146484375,147.75,129.9499969482422,263.2300109863281,147.92999267578125,127.43000030517578,259.510009765625,145.72999572753906,128.41000366210938,262.7300109863281,146.00999450683594,77034200.0,1622000.0,2247200.0,43,0,0
2022-12-29,129.05938720703125,256.34429931640625,145.76937866210938,129.61000061035156,263.1600036621094,147.32000732421875,130.47999572753906,264.8800048828125,147.6199951171875,127.7300033569336,262.1400146484375,144.39999389648438,127.98999786376952,262.4700012207031,145.0800018310547,75703700.0,1446400.0,1758500.0,46,0,32
2022-12-28,125.5045394897461,254.64938354492188,142.4942169189453,126.04000091552734,261.4200134277344,144.00999450683594,131.02999877929688,265.6199951171875,146.82000732421875,125.87000274658205,261.1400146484375,143.94000244140625,129.6699981689453,264.4200134277344,146.2100067138672,85438400.0,1349500.0,1490200.0,48,27,38
2022-12-27,129.47760009765625,256.568359375,144.84918212890625,130.02999877929688,263.3900146484375,146.38999938964844,131.41000366210938,266.6099853515625,147.86000061035156,128.72000122070312,262.8800048828125,145.6699981689453,131.3800048828125,265.69000244140625,147.2899932861328,69007800.0,1604700.0,1858500.0,43,0,38
2022-12-23,131.29981994628906,257.0846252441406,145.47254943847656,131.86000061035156,263.9200134277344,147.02000427246094,132.4199981689453,265.2900085449219,147.13999938964844,129.63999938964844,262.8999938964844,144.52000427246094,130.9199981689453,264.8800048828125,145.22999572753906,63814900.0,1465500.0,1671800.0,38,33,36
2022-12-22,131.66822814941406,258.3899230957031,143.78054809570312,132.22999572753906,265.260009765625,145.30999755859375,134.55999755859375,266.1700134277344,146.6999969482422,130.3000030517578,263.19000244140625,142.72000122070312,134.35000610351562,265.79998779296875,146.0500030517578,77852100.0,1979100.0,2901100.0,44,34,34
2022-12-21,134.8745574951172,259.364013671875,145.5517120361328,135.4499969482422,266.260009765625,147.10000610351562,136.80999755859375,267.3999938964844,147.77999877929688,132.75,264.25,146.3699951171875,132.97999572753906,264.8800048828125,147.05999755859375,85928000.0,2057000.0,2107100.0,39,32,0
2022-12-20,131.73794555664062,257.89312744140625,144.1664276123047,132.3000030517578,264.75,145.6999969482422,133.25,267.67999267578125,146.5,129.88999938964844,262.82000732421875,144.25,131.38999938964844,266.69000244140625,144.99000549316406,77432800.0,1609100.0,1607800.0,41,14,55
2022-12-19,131.80764770507812,258.81854248046875,143.48370361328125,132.3699951171875,265.70001220703125,145.00999450683594,135.1999969482422,268.9100036621094,146.74000549316406,131.32000732421875,263.8099975585937,143.66000366210938,135.11000061035156,266.82000732421875,146.0399932861328,79592600.0,2679800.0,2546000.0,33,9,14
2022-12-16,133.9385528564453,260.4842529296875,144.7601318359375,134.50999450683594,267.4100036621094,146.3000030517578,137.64999389648438,267.9800109863281,148.58999633789062,133.72999572753906,264.3099975585937,144.14999389648438,136.69000244140625,264.95001220703125,148.58999633789062,160156900.0,8789000.0,4510600.0,39,10,39
2022-12-15,135.92010498046875,259.24713134765625,148.63885498046875,136.5,266.1400146484375,150.22000122070312,141.8000030517578,271.1199951171875,152.27999877929688,136.02999877929688,263.45001220703125,146.47000122070312,141.11000061035156,270.44000244140625,151.64999389648438,98931900.0,3200400.0,4282200.0,39,0,19
2022-12-14,142.6016082763672,264.10791015625,152.48793029785156,143.2100067138672,271.1300048828125,154.11000061035156,146.66000366210938,273.3699951171875,158.6199951171875,141.16000366210938,267.2900085449219,153.83999633789062,145.35000610351562,271.9700012207031,157.57000732421875,82291200.0,3795000.0,3556200.0,37,11,36
2022-12-13,144.85198974609375,265.2086486816406,155.86203002929688,145.47000122070312,272.260009765625,157.52000427246094,149.97000122070312,282.6700134277344,161.5500030517578,144.24000549316406,271.6199951171875,156.16000366210938,149.5,282.0199890136719,160.6199951171875,93886200.0,3871300.0,3110500.0,37,84,19
2022-12-12,143.8761749267578,269.6115417480469,155.65423583984375,144.49000549316406,276.7799987792969,157.30999755859375,144.5,279.4800109863281,157.75999450683594,141.05999755859375,272.6300048828125,154.0,142.6999969482422,272.82000732421875,154.25999450683594,70462700.0,3427400.0,2773900.0,32,100,43
2022-12-09,141.55606079101562,271.43310546875,152.28012084960938,142.16000366210938,278.6499938964844,153.89999389648438,145.57000732421875,285.1700134277344,155.13999938964844,140.89999389648438,278.3399963378906,152.6199951171875,142.33999633789062,284.19000244140625,153.99000549316406,76097000.0,2205700.0,1761200.0,27,6,25
2022-12-08,142.04397583007812,278.1739196777344,152.49781799316406,142.64999389648438,285.57000732421875,154.1199951171875,143.52000427246094,286.5899963378906,156.4199981689453,141.10000610351562,283.739990234375,153.4499969482422,142.36000061035156,286.510009765625,155.88999938964844,62128300.0,1769800.0,1632400.0,33,28,48
2022-12-07,140.34124755859375,278.3590087890625,153.14097595214844,140.94000244140625,285.760009765625,154.77000427246094,143.3699951171875,285.92999267578125,156.99000549316406,140.0,281.8099975585937,154.30999755859375,142.19000244140625,283.4100036621094,154.55999755859375,69721100.0,2492600.0,2879800.0,34,27,8
2022-12-06,142.30287170410156,275.95294189453125,153.0717010498047,142.91000366210938,283.2900085449219,154.6999969482422,147.3000030517578,287.44000244140625,158.33999633789062,141.9199981689453,281.69000244140625,153.32000732421875,147.07000732421875,285.8399963378906,155.75,64727200.0,2608800.0,3285100.0,32,16,43
2022-12-05,146.007080078125,277.531005859375,154.43719482421875,146.6300048828125,284.9100036621094,156.0800018310547,150.9199981689453,286.7799987792969,159.4499969482422,145.77000427246094,283.0,155.5500030517578,147.77000427246094,283.7900085449219,155.9600067138672,68826400.0,3274700.0,3013100.0,35,21,18
2022-12-02,147.1820526123047,278.115478515625,155.1001434326172,147.80999755859375,285.510009765625,156.75,148.0,286.1199951171875,157.27999877929688,145.64999389648438,283.19000244140625,155.0,145.9600067138672,284.0599975585937,155.22000122070312,65447400.0,2267000.0,2285400.0,34,21,8
2022-12-01,147.679931640625,278.5343017578125,155.84225463867188,148.30999755859375,285.94000244140625,157.5,149.1300048828125,288.0899963378906,158.8699951171875,146.61000061035156,279.8800048828125,154.75,148.2100067138672,288.0,157.72000122070312,71250400.0,2914600.0,2670300.0,39,11,23
2022-11-30,147.40110778808594,278.982421875,155.9312744140625,148.02999877929688,286.3999938964844,157.58999633789062,148.72000122070312,287.9599914550781,157.58999633789062,140.5500030517578,278.92999267578125,151.47999572753906,141.39999389648438,282.5599975585937,153.83999633789062,111380900.0,5776200.0,3914700.0,42,23,34
2022-11-29,140.5702667236328,274.6866149902344,152.79464721679688,141.1699981689453,281.989990234375,154.4199981689453,144.80999755859375,283.3800048828125,154.47000122070312,140.35000610351562,279.67999267578125,150.52999877929688,144.2899932861328,283.3800048828125,150.9600067138672,83763800.0,2135300.0,2655700.0,44,32,32
2022-11-28,143.60731506347656,275.30029296875,149.28201293945312,144.22000122070312,282.6199951171875,150.8699951171875,146.63999938964844,288.2799987792969,153.77999877929688,143.3800048828125,282.19000244140625,150.3699951171875,145.13999938964844,285.0,152.69000244140625,69246000.0,2375900.0,1782900.0,33,14,24
2022-11-25,147.48077392578125,276.39129638671875,152.52749633789062,148.11000061035156,283.739990234375,154.14999389648438,148.8800048828125,285.57000732421875,154.47000122070312,147.1199951171875,281.4100036621094,153.1699981689453,148.30999755859375,281.95001220703125,153.52000427246094,35195900.0,1220700.0,665800.0,32,12,0
2022-11-23,150.42820739746094,276.06011962890625,152.30979919433594,151.07000732421875,283.3999938964844,153.92999267578125,151.8300018310547,289.5400085449219,154.99000549316406,149.33999633789062,281.6000061035156,152.8800048828125,149.4499969482422,287.44000244140625,153.8300018310547,58301400.0,2875600.0,1404400.0,29,28,43
2022-11-22,149.54197692871094,279.61553955078125,152.95297241210938,150.17999267578125,287.04998779296875,154.5800018310547,150.4199981689453,289.3999938964844,155.14999389648438,146.92999267578125,283.5199890136719,153.2899932861328,148.1300048828125,288.010009765625,154.10000610351562,51804100.0,3636000.0,2124600.0,29,14,0
2022-11-21,147.38121032714844,280.6968078613281,151.20159912109375,148.00999450683594,288.1600036621094,152.80999755859375,150.3699951171875,291.6000061035156,153.4600067138672,147.72000122070312,287.8999938964844,151.88999938964844,150.16000366210938,289.0899963378906,152.25,58724100.0,2795100.0,2003500.0,29,40,20
2022-11-18,150.6472625732422,279.849365234375,150.89486694335938,151.2899932861328,287.2900085449219,152.5,152.6999969482422,288.739990234375,153.75999450683594,149.97000122070312,284.42999267578125,150.94000244140625,152.30999755859375,284.42999267578125,152.25,74829600.0,2371700.0,2631300.0,32,34,70
2022-11-17,150.07968139648438,279.8591003417969,149.054443359375,150.72000122070312,287.29998779296875,150.63999938964844,151.47999572753906,288.79998779296875,151.05999755859375,146.14999389648438,282.6600036621094,149.22000122070312,146.42999267578125,282.9200134277344,150.0,80389400.0,2172000.0,2769600.0,33,23,35
2022-11-16,148.1578826904297,276.4205017089844,150.96414184570312,148.7899932861328,283.7699890136719,152.57000732421875,149.8699951171875,286.989990234375,155.91000366210938,147.2899932861328,282.5599975585937,151.85000610351562,149.1300048828125,284.0199890136719,154.2100067138672,64218300.0,2443500.0,2635300.0,32,82,43
2022-11-15,149.40257263183594,274.3651733398437,152.27023315429688,150.0399932861328,283.6000061035156,153.88999938964844,153.58999633789062,289.42999267578125,157.35000610351562,148.55999755859375,280.2200012207031,152.32000732421875,152.22000122070312,286.0199890136719,156.9600067138672,89868300.0,2763200.0,2916900.0,37,67,58
2022-11-14,147.65005493164062,276.0097961425781,152.50772094726562,148.27999877929688,285.29998779296875,154.1300048828125,150.27999877929688,290.8999938964844,156.5,147.42999267578125,284.70001220703125,153.05999755859375,148.97000122070312,284.70001220703125,153.3699951171875,73374100.0,2812800.0,3666500.0,35,24,55
